SalesRowKey,OrderID,ProductKey,CustomerKey,GeographyKey,ShipModeKey,PriorityKey,OrderDateKey,ShipDateKey,Sales,Quantity,Discount,Profit,ShippingCost,IsReturned,DeliverDays
50841,"MD-2012-5140",6635,1452,1219,4,4,20121106,20121111,24,1,0,2.88,0.8,False,5
50891,"AJ-2013-8630",4104,404,1066,4,4,20130107,20130112,7.62,1,0,3.42,0.42,False,5
50894,"IZ-2013-6530",2311,509,1173,4,4,20130313,20130318,21.09,1,0,6.51,0.74,False,5
50949,"EG-2012-70",7284,1418,791,4,4,20120910,20120915,45.69,1,0,7.29,0.93,False,5
50951,"IZ-2014-3020",4107,1000,1173,4,4,20140306,20140311,6.72,1,0,2.82,0.63,False,5
50952,"IZ-2014-3020",7374,1000,1173,4,4,20140306,20140311,10.95,1,0,4.26,0.91,False,5
51040,"KG-2012-7180",6657,1462,1208,4,4,20120831,20120905,62.61,1,0,18.78,5.45,False,5
51041,"KG-2012-7180",4077,1462,1208,4,4,20120831,20120905,27,1,0,2.43,2.25,False,5
51042,"KG-2012-7180",7334,1462,1208,4,4,20120831,20120905,11.43,1,0,4.89,1.04,False,5
51044,"KG-2012-7180",4210,1462,1208,4,4,20120831,20120905,26.7,1,0,11.19,2.3,False,5
51048,"AO-2012-3210",5180,717,714,4,4,20120927,20121002,207.33,1,0,53.88,12.76,False,5
51050,"AO-2012-3210",10207,717,714,4,4,20120927,20121002,239.04,1,0,31.05,21.03,False,5
51051,"IR-2011-1690",6746,775,1112,4,4,20110729,20110803,127.47,1,0,1.26,9.84,False,5
51052,"IR-2011-1690",21,775,1112,4,4,20110729,20110803,42.06,1,0,21.03,1.74,False,5
51107,"SF-2014-4250",5356,594,951,4,4,20140605,20140610,52.92,1,0,24.33,3.39,False,5
51108,"SF-2014-4250",6665,594,951,4,4,20140605,20140610,49.83,1,0,3.48,3.32,False,5
51204,"AG-2012-8490",7847,912,695,4,4,20120918,20120923,27.45,1,0,7.68,1.85,False,5
51207,"AG-2012-8490",7375,912,695,4,4,20120918,20120923,18.66,1,0,8.94,2.05,False,5
51210,"IR-2014-7830",4078,143,1130,4,4,20140509,20140514,49.83,1,0,4.98,2.12,False,5
51211,"IR-2014-7830",9494,143,1130,4,4,20140509,20140514,143.22,1,0,7.14,6.69,False,5
51216,"GG-2014-4090",7857,1391,1106,4,4,20140811,20140816,12.69,1,0,5.82,0.86,False,5
51218,"GG-2014-4090",4685,1391,1106,4,4,20140811,20140816,15.66,1,0,0.3,1.28,False,5
51219,"GG-2014-4090",1663,1391,1106,4,4,20140811,20140816,74.49,1,0,28.29,3.47,False,5
539,"MX-2012-154179",4784,558,3024,4,4,20121211,20121216,18.6,2,0,6.12,2.214,True,5
3964,"MX-2012-106229",1475,1478,2579,4,4,20120105,20120110,23.48,2,0,3.72,0.898,True,5
8562,"MX-2014-139591",5732,60,2669,4,4,20140807,20140812,13.68,2,0,1.88,1.206,True,5
75,"MX-2012-156720",3547,575,2690,4,4,20120217,20120222,8.96,2,0,3.92,0.742,True,5
3775,"MX-2013-126144",4389,1123,2696,4,4,20130909,20130914,54.28,2,0,12.48,2.034,True,5
6380,"MX-2014-142601",850,1051,2575,4,4,20141218,20141223,199.12,2,0,43.8,15.435,True,5
16410,"ES-2011-3106999",3818,1200,2292,4,4,20111104,20111109,25.8,2,0,10.02,1.54,True,5
617,"MX-2013-115805",2364,352,2650,4,4,20130618,20130623,704.92,2,0,190.32,60.831,True,5
2377,"MX-2012-111178",2427,45,2640,4,4,20120504,20120509,720.64,2,0,72.04,65.58,True,5
724,"MX-2014-151134",1580,253,2541,4,4,20140703,20140708,146.72,2,0,33.72,14.617,True,5
10951,"ES-2012-5923089",2100,253,2300,4,4,20120701,20120706,1062.36,2,0,180.6,72.93,True,5
22470,"IN-2014-51607",3756,639,307,4,4,20141119,20141124,13.68,2,0,4.5,0.58,True,5
3142,"MX-2012-101021",5794,1538,2617,4,4,20120607,20120612,12,2,0,3.12,0.894,True,5
18387,"ES-2013-5246151",8007,541,1712,4,4,20130927,20131002,83.58,2,0,0,4.27,True,5
3624,"US-2012-157224",5607,993,2693,4,4,20121114,20121119,11.84,2,0,5.44,0.927,True,5
15768,"ES-2014-2901069",8221,164,2418,4,4,20140916,20140921,158.58,2,0,20.58,6.53,True,5
23200,"IN-2012-16845",3774,1003,406,4,4,20121215,20121220,17.88,2,0,4.08,1.16,True,5
5486,"MX-2012-143175",5829,1156,2658,4,4,20121025,20121030,16.32,2,0,0.8,1.325,True,5
5488,"MX-2012-143175",4320,1156,2658,4,4,20121025,20121030,19.68,2,0,7.84,1.254,True,5
22302,"IN-2012-17783",8070,13,683,4,4,20121024,20121029,58.56,2,0,8.16,3.75,True,5
11137,"ES-2012-3246286",8239,739,1665,4,4,20120806,20120811,95.64,2,0,12.42,7.77,True,5
6433,"MX-2014-167115",9923,310,2712,4,4,20140411,20140416,244.48,2,0,75.76,16.753,True,5
19635,"ES-2012-4717022",5865,774,1963,4,4,20120816,20120821,12.3,2,0,2.46,1.02,True,5
6623,"MX-2011-133627",4629,1382,2578,4,4,20111213,20111218,49.8,2,0,15.92,3.547,True,5
18268,"ES-2014-2933395",8367,92,1768,4,4,20140911,20140916,110.7,2,0,17.7,6.84,True,5
9431,"MX-2014-107279",8316,724,2637,4,4,20140827,20140901,73.8,2,0,30.96,2.932,True,5
7041,"MX-2014-162075",425,213,3065,4,4,20141103,20141108,226.4,2,0,33.96,18.853,True,5
10356,"ES-2013-4569090",5802,588,2369,4,4,20130829,20130903,20.64,2,0,6.36,1.44,True,5
17547,"ES-2013-5259588",8226,23,1966,4,4,20130807,20130812,90.42,2,0,27.12,5.47,True,5
16487,"ES-2013-5648133",8416,385,1504,4,4,20130506,20130511,147.9,2,0,14.76,6.14,True,5
26202,"IN-2013-56689",3870,1407,399,4,4,20130524,20130529,63.9,2,0,15.3,1.83,True,5
9889,"MX-2013-119879",7409,1267,2634,4,4,20130816,20130821,51.16,2,0,18.92,3.643,True,5
27086,"IN-2011-54533",1481,1111,394,4,4,20110915,20110920,232.5,2,0,18.6,11.72,True,5
28112,"IN-2013-22571",5093,1111,358,4,4,20131030,20131104,21.6,2,0,7.98,1.47,True,5
28113,"IN-2013-22571",1282,1111,358,4,4,20131030,20131104,102.9,2,0,15.42,11.88,True,5
29324,"IN-2012-32882",5770,1521,145,4,4,20120817,20120822,21.6,2,0,1.26,1.38,True,5
30355,"IN-2012-83380",3853,347,560,4,4,20120827,20120901,17.52,2,0,6.3,0.84,True,5
33589,"CA-2012-149342",6128,1532,3524,4,4,20120420,20120425,12.96,2,0,6.2208,0.87,True,5
34283,"CA-2013-139269",6357,686,3524,4,4,20130526,20130531,19.36,2,0,9.2928,0.93,True,5
36578,"CA-2012-105158",1296,1422,3259,4,4,20120905,20120910,6.16,2,0,2.9568,0.54,True,5
37033,"CA-2011-148614",6357,1090,3649,4,4,20110121,20110126,19.36,2,0,9.2928,0.94,True,5
37034,"CA-2011-148614",1449,1090,3649,4,4,20110121,20110126,19.3,2,0,5.79,0.64,True,5
37612,"CA-2011-100762",5828,1128,3237,4,4,20111124,20111129,196.62,2,0,96.3438,5.01,True,5
37614,"CA-2011-100762",6519,1128,3237,4,4,20111124,20111129,15.96,2,0,7.98,0.79,True,5
38155,"CA-2014-128965",5603,1218,3649,4,4,20140418,20140423,7.38,2,0,3.4686,0.62,True,5
39604,"CA-2013-128671",3734,1087,3284,4,4,20130812,20130817,77.56,2,0,35.6776,5.75,True,5
40998,"CA-2013-105291",4984,1423,3679,4,4,20131031,20131105,3.62,2,0,1.1946,0.15,True,5
41287,"CA-2014-121258",1189,381,3628,4,4,20140227,20140304,91.96,2,0,15.6332,6.58,True,5
342,"MX-2011-165232",3462,407,2640,4,4,20111224,20111229,13.44,2,0,2.4,0.801,False,5
3,"MX-2012-155047",259,893,3089,4,4,20121015,20121020,193.28,2,0,54.08,9.627,False,5
5,"MX-2012-155047",3278,893,3089,4,4,20121015,20121020,71.6,2,0,11.44,3.787,False,5
6,"MX-2012-155047",4317,893,3089,4,4,20121015,20121020,56.12,2,0,21.32,4.718,False,5
984,"MX-2014-164294",405,1411,2605,4,4,20141117,20141122,584.2,2,0,239.52,47.121,False,5
3863,"MX-2011-135594",2692,520,2581,4,4,20111216,20111221,718.72,2,0,301.84,45.766,False,5
20703,"IN-2011-67840",569,1563,39,4,4,20110802,20110807,911.04,2,0,282.42,83.97,False,5
23439,"IN-2013-34268",268,902,114,4,4,20130304,20130309,291.78,2,0,37.92,10.82,False,5
22668,"IN-2013-14675",8707,346,138,4,4,20130626,20130701,753.72,2,0,60.24,74.65,False,5
20640,"IN-2013-38405",3948,1139,440,4,4,20130212,20130217,100.92,2,0,45.36,7.88,False,5
3513,"MX-2013-123239",109,1201,2580,4,4,20130606,20130611,167.44,2,0,71.96,6.132,False,5
1670,"MX-2013-147445",2692,518,2580,4,4,20131119,20131124,718.72,2,0,301.84,42.675,False,5
1650,"MX-2011-160108",683,1380,2580,4,4,20110514,20110519,96,2,0,3.84,7.78,False,5
15103,"ES-2011-1244060",280,1449,2125,4,4,20111115,20111120,727.5,2,0,79.98,72.4,False,5
15102,"ES-2011-1244060",2796,1449,2125,4,4,20111115,20111120,48.72,2,0,19.44,3.92,False,5
996,"MX-2014-160451",9618,1079,3064,4,4,20141023,20141028,184.76,2,0,40.64,7.719,False,5
1749,"MX-2014-108000",3808,632,2728,4,4,20141016,20141021,39.16,2,0,10.96,1.926,False,5
3418,"MX-2011-143238",318,303,2582,4,4,20110122,20110127,259.44,2,0,101.16,11.909,False,5
7770,"MX-2014-152114",7556,184,2638,4,4,20140616,20140621,33.64,2,0,10.76,1.475,False,5
10669,"ES-2011-1712442",3494,81,2211,4,4,20110816,20110821,12.06,2,0,3.72,0.71,False,5
10668,"ES-2011-1712442",7072,81,2211,4,4,20110816,20110821,48,2,0,5.76,1.24,False,5
10671,"ES-2011-1712442",6917,81,2211,4,4,20110816,20110821,268.32,2,0,24.12,18.78,False,5
4144,"MX-2013-160143",6122,1158,2732,4,4,20131202,20131207,35.28,2,0,11.96,1.518,False,5
21545,"IN-2014-21171",229,135,274,4,4,20140318,20140323,822.42,2,0,123.36,45.16,False,5
380,"MX-2011-137652",336,1188,2927,4,4,20110909,20110914,197.92,2,0,45.52,15.248,False,5
2882,"MX-2014-161046",9741,971,2680,4,4,20140925,20140930,165.92,2,0,11.6,12.635,False,5
24663,"IN-2012-16194",305,296,312,4,4,20121026,20121031,724.8,2,0,333.36,64.66,False,5
3107,"MX-2012-124982",4708,344,2601,4,4,20121102,20121107,25.88,2,0,2.04,1.466,False,5
3291,"MX-2013-166674",720,902,2601,4,4,20130612,20130617,170.92,2,0,82.04,14.355,False,5
1895,"MX-2013-127768",158,1264,2601,4,4,20130918,20130923,195.76,2,0,46.96,10.206,False,5
436,"MX-2013-116050",684,470,2575,4,4,20130718,20130723,90.76,2,0,38.08,5.665,False,5
466,"MX-2012-123358",437,1002,2594,4,4,20120508,20120513,485,2,0,242.48,54.727,False,5
19665,"ES-2013-4145439",220,286,2300,4,4,20130621,20130626,777.96,2,0,62.22,42.74,False,5
3036,"MX-2014-146255",437,1111,2537,4,4,20140605,20140610,485,2,0,242.48,28.211,False,5
3112,"MX-2011-124408",3875,483,2537,4,4,20110328,20110402,10.72,2,0,4.48,0.736,False,5
3463,"MX-2014-116855",59,645,2536,4,4,20140913,20140918,190.44,2,0,0,11.054,False,5
2826,"MX-2013-157448",7098,373,2699,4,4,20131229,20140103,62.72,2,0,12.52,1.631,False,5
19759,"ES-2014-4594141",3271,700,1505,4,4,20140811,20140816,107.4,2,0,8.58,12.62,False,5
268,"MX-2014-159282",895,418,2884,4,4,20140721,20140726,607.36,2,0,133.6,0.875,False,5
511,"MX-2012-118080",1463,401,2827,4,4,20121228,20130102,144.68,2,0,13,11.847,False,5
3053,"MX-2013-100678",3758,1393,2684,4,4,20131206,20131211,7.72,2,0,2.84,0.531,False,5
1276,"MX-2011-156237",5670,1396,2897,4,4,20110630,20110705,11,2,0,3.72,0.931,False,5
19047,"ES-2014-3856656",5619,9,2339,4,4,20140423,20140428,21.6,2,0,10.8,1.03,False,5
1431,"MX-2013-107097",4450,1490,3091,4,4,20130906,20130911,65.76,2,0,29.56,3.175,False,5
2270,"MX-2013-101490",716,1504,3004,4,4,20131125,20131130,199.44,2,0,71.76,11.115,False,5
1551,"MX-2014-118934",9675,795,2676,4,4,20141002,20141007,173.16,2,0,13.84,10.345,False,5
4514,"MX-2013-116155",736,43,3005,4,4,20131126,20131201,64.28,2,0,8.32,2.24,False,5
2475,"US-2013-158687",6871,260,2639,4,4,20130924,20130929,65.2,2,0,16.28,3.944,False,5
2883,"MX-2014-161046",6799,971,2680,4,4,20140925,20140930,30.72,2,0,5.8,1.995,False,5
19664,"ES-2013-4145439",2073,286,2300,4,4,20130621,20130626,899.16,2,0,395.58,65.7,False,5
893,"MX-2014-158638",5668,610,2539,4,4,20140922,20140927,13.72,2,0,1.92,0.758,False,5
15471,"ES-2013-4599518",4399,802,1848,4,4,20130820,20130825,74.7,2,0,8.94,4.88,False,5
3779,"MX-2013-120243",1142,842,3043,4,4,20131210,20131215,62.92,2,0,7.52,4.916,False,5
21949,"IN-2012-16873",6560,1094,203,4,4,20121225,20121230,36.78,2,0,4.38,1.84,False,5
464,"MX-2011-158680",1202,474,2983,4,4,20110622,20110627,66.88,2,0,32.76,2.84,False,5
3896,"MX-2013-130267",1170,140,2591,4,4,20131101,20131106,54.64,2,0,24.56,4.596,False,5
22710,"IN-2012-27583",9727,440,89,4,4,20120224,20120229,162.06,2,0,66.42,7.7,False,5
22712,"IN-2012-27583",1590,440,89,4,4,20120224,20120229,94.68,2,0,1.86,2.61,False,5
932,"MX-2011-147984",3469,296,2605,4,4,20110422,20110427,20.68,2,0,5.56,1.325,False,5
1353,"MX-2011-104752",1288,1052,2546,4,4,20110311,20110316,155,2,0,43.4,6.493,False,5
1501,"MX-2014-124002",4748,1575,2823,4,4,20140108,20140113,17.28,2,0,6.36,1.116,False,5
1196,"MX-2014-109477",1346,252,2819,4,4,20140627,20140702,146.6,2,0,5.84,16.268,False,5
20176,"ES-2014-1080192",8048,1072,2005,4,4,20140802,20140807,490.26,2,0,88.2,32.73,False,5
3199,"MX-2013-133018",4242,1208,2997,4,4,20130925,20130930,33.72,2,0,15.16,2.247,False,5
1503,"MX-2014-124002",9653,1575,2823,4,4,20140108,20140113,164.4,2,0,6.56,6.672,False,5
23320,"IN-2014-54253",5718,719,410,4,4,20140505,20140510,22.38,2,0,5.76,1.13,False,5
18761,"ES-2013-2453999",7777,515,1687,4,4,20130105,20130110,39.72,2,0,17.82,4.34,False,5
1641,"MX-2013-125682",6873,1399,2605,4,4,20130626,20130701,22.04,2,0,10.32,1.694,False,5
11405,"ES-2014-3223979",9635,1463,1939,4,4,20140402,20140407,252.3,2,0,55.5,15.06,False,5
3589,"MX-2014-154529",5977,978,2640,4,4,20140730,20140804,41.64,2,0,14.96,2.624,False,5
4469,"MX-2013-142811",1561,484,2536,4,4,20130520,20130525,69.2,2,0,26.28,1.743,False,5
863,"MX-2012-135433",1604,337,3011,4,4,20120905,20120910,33.72,2,0,0.32,1.375,False,5
1365,"MX-2014-116883",6114,502,2592,4,4,20140922,20140927,35.52,2,0,14.2,1.715,False,5
1058,"MX-2012-134789",5065,1076,2691,4,4,20120628,20120703,18.72,2,0,7.28,1.974,False,5
3417,"MX-2013-109197",3213,501,2573,4,4,20130625,20130630,22.48,2,0,6.04,2.284,False,5
18022,"ES-2012-3667418",3156,142,2013,4,4,20120430,20120505,60.42,2,0,9.66,5.48,False,5
710,"MX-2012-104458",9843,210,2696,4,4,20121003,20121008,185.8,2,0,79.88,10.954,False,5
1965,"MX-2013-132395",7994,104,2602,4,4,20130605,20130610,111.28,2,0,6.64,7.078,False,5
721,"MX-2011-112130",6145,1123,2605,4,4,20110322,20110327,22.24,2,0,9.32,2.677,False,5
754,"MX-2013-128468",3421,1145,2714,4,4,20130904,20130909,40.64,2,0,4.44,4.215,False,5
12741,"ES-2012-3540273",3108,740,2451,4,4,20121124,20121129,22.62,2,0,1.98,2.24,False,5
22168,"IN-2014-32784",9871,980,387,4,4,20140902,20140907,1285.5601,2,0,51.42,127,False,5
3030,"MX-2014-154613",7028,1124,2935,4,4,20141016,20141021,270.96,2,0,13.52,16.737,False,5
870,"MX-2014-125927",2813,1475,2573,4,4,20140909,20140914,29.6,2,0,5.92,0.972,False,5
836,"MX-2011-109155",6537,1021,2627,4,4,20111223,20111228,22.64,2,0,5.4,2.013,False,5
19056,"ES-2011-3136087",3409,1002,1657,4,4,20111215,20111220,103.56,2,0,18.6,1.07,False,5
894,"MX-2014-158638",5757,610,2539,4,4,20140922,20140927,8.76,2,0,3.12,0.701,False,5
3538,"MX-2014-107713",4631,1318,2640,4,4,20141015,20141020,31.72,2,0,10.12,1.811,False,5
987,"MX-2014-164294",5154,1411,2605,4,4,20141117,20141122,14.64,2,0,1.88,1.208,False,5
3809,"MX-2014-153192",4871,387,3028,4,4,20140616,20140621,18.92,2,0,4.72,1.098,False,5
3185,"MX-2011-168312",3192,211,2579,4,4,20110825,20110830,39.48,2,0,18.92,2.152,False,5
2711,"MX-2014-136217",4244,292,2534,4,4,20140415,20140420,48.6,2,0,24.28,4.523,False,5
21948,"IN-2012-16873",10072,1094,203,4,4,20121225,20121230,136.26,2,0,64.02,6.47,False,5
1308,"MX-2013-158239",10070,813,2607,4,4,20130624,20130629,121.72,2,0,14.6,4.36,False,5
986,"MX-2014-164294",4900,1411,2605,4,4,20141117,20141122,18.48,2,0,4.96,0.634,False,5
16445,"ES-2013-3946680",2404,24,2197,4,4,20130227,20130304,137.22,2,0,48,9.7,False,5
2176,"MX-2011-160969",4759,377,2580,4,4,20110923,20110928,16.76,2,0,3.16,1.212,False,5
3052,"MX-2013-100678",4350,1393,2684,4,4,20131206,20131211,50.2,2,0,14.52,4.011,False,5
2761,"MX-2013-121755",2553,807,2880,4,4,20130219,20130224,749.72,2,0,22.48,61.345,False,5
4233,"MX-2013-138359",7805,530,2535,4,4,20130511,20130516,26.48,2,0,5.56,1.479,False,5
15470,"ES-2013-4599518",3680,802,1848,4,4,20130820,20130825,56.52,2,0,11.82,3.39,False,5
1073,"MX-2012-120943",7698,700,3015,4,4,20120704,20120709,30.68,2,0,13.8,2.396,False,5
17569,"ES-2011-5729876",2636,1413,2194,4,4,20110906,20110911,1119.36,2,0,246.24,78.15,False,5
14501,"ES-2011-2083843",4375,1373,2293,4,4,20111019,20111024,33.9,2,0,12.18,2.2,False,5
12237,"IT-2011-4688263",3096,213,1849,4,4,20111111,20111116,50.1,2,0,3,3.19,False,5
2787,"MX-2014-152807",3840,59,2649,4,4,20141106,20141111,18.44,2,0,9,2.126,False,5
10983,"ES-2013-4398455",3300,1207,2405,4,4,20130909,20130914,109.92,2,0,38.46,4.02,False,5
3245,"MX-2013-113390",7582,1128,2671,4,4,20130923,20130928,47.16,2,0,22.16,3.111,False,5
15106,"ES-2011-1244060",3741,1449,2125,4,4,20111115,20111120,26.64,2,0,10.92,1.47,False,5
13708,"ES-2011-5793145",8763,1361,1504,4,4,20110505,20110510,382.26,2,0,53.46,27.93,False,5
1366,"MX-2014-116883",5885,502,2592,4,4,20140922,20140927,11.64,2,0,1.36,0.982,False,5
3724,"MX-2014-156188",3674,1557,2685,4,4,20140317,20140322,8.6,2,0,1.72,0.401,False,5
3198,"MX-2013-133018",3706,1208,2997,4,4,20130925,20130930,16.92,2,0,7.6,1.705,False,5
13239,"ES-2012-2522806",3733,868,1504,4,4,20120112,20120117,17.16,2,0,2.7,0.16,False,5
1564,"MX-2013-150308",6558,675,3090,4,4,20130704,20130709,35.12,2,0,9.48,1.979,False,5
11406,"ES-2014-3223979",3960,1463,1939,4,4,20140402,20140407,105.18,2,0,25.2,5.45,False,5
17226,"ES-2012-2268382",8004,623,1984,4,4,20121109,20121114,143.1,2,0,5.7,11.32,False,5
1746,"MX-2014-108000",7939,632,2728,4,4,20141016,20141021,346.44,2,0,48.48,19.581,False,5
1805,"MX-2013-106054",7104,1352,2733,4,4,20130810,20130815,26.88,2,0,2.68,1.995,False,5
1835,"MX-2012-122273",7632,337,3024,4,4,20120726,20120731,43.56,2,0,6.52,2.556,False,5
2368,"MX-2014-104304",5551,1009,2664,4,4,20141106,20141111,9.52,2,0,4.36,0.624,False,5
7547,"MX-2013-130204",5689,1481,2580,4,4,20130624,20130629,14.56,2,0,7.28,0.317,False,5
6833,"MX-2011-102421",8371,264,2959,4,4,20111126,20111201,40.96,2,0,18.84,1.442,False,5
3320,"MX-2014-137176",6384,557,2602,4,4,20141016,20141021,40.68,2,0,6.08,3.05,False,5
3607,"MX-2014-152163",7720,1535,2608,4,4,20140712,20140717,62.72,2,0,30.08,3.324,False,5
3006,"US-2013-113740",8316,450,2627,4,4,20131220,20131225,73.8,2,0,30.96,5.545,False,5
3032,"MX-2013-117793",7725,831,3060,4,4,20130311,20130316,14,2,0,3.08,0.886,False,5
24102,"IN-2013-64452",8038,858,23,4,4,20130708,20130713,95.64,2,0,17.16,5.9,False,5
19403,"ES-2013-5271850",8120,660,2125,4,4,20130718,20130723,224.4,2,0,105.42,6.29,False,5
3582,"MX-2011-139136",9098,1002,2605,4,4,20111111,20111116,418.8,2,0,175.88,37.425,False,5
5360,"MX-2014-136784",9454,1483,2634,4,4,20141020,20141025,114.92,2,0,13.76,9.641,False,5
19027,"ES-2014-1723161",5095,118,1670,4,4,20140825,20140830,21.06,2,0,5.64,1.56,False,5
4565,"MX-2014-158505",2539,1475,2628,4,4,20140924,20140929,667.84,2,0,287.16,34.842,False,5
9471,"MX-2013-161025",3109,1316,2643,4,4,20130719,20130724,69.12,2,0,2.76,3.396,False,5
11411,"ES-2013-2700779",120,1209,2124,4,4,20131101,20131106,293.52,2,0,85.08,12.18,False,5
11412,"ES-2013-2700779",6383,1209,2124,4,4,20131101,20131106,30.3,2,0,5.1,1.6,False,5
4610,"MX-2011-102113",3069,181,2908,4,4,20111201,20111206,38.68,2,0,11.2,2.249,False,5
21998,"IN-2014-76716",789,1316,334,4,4,20140923,20140928,927.84,2,0,64.92,59.71,False,5
4773,"MX-2014-112536",4400,823,2580,4,4,20140314,20140319,28,2,0,1.68,1.266,False,5
4774,"MX-2014-112536",542,823,2580,4,4,20140314,20140319,609.52,2,0,201.12,6.646,False,5
4842,"US-2013-123841",10021,692,2709,4,4,20130903,20130908,222.64,2,0,8.88,16.754,False,5
13556,"ES-2014-5298444",8625,635,2344,4,4,20140227,20140304,757.32,2,0,371.04,57.86,False,5
19496,"ES-2013-3571687",3185,133,1512,4,4,20130723,20130728,89.4,2,0,16.98,5.6,False,5
11848,"ES-2012-5755966",1535,162,2312,4,4,20120112,20120117,94.38,2,0,33.96,4.91,False,5
4997,"MX-2014-106677",843,1281,3052,4,4,20141209,20141214,178.24,2,0,64.16,8.958,False,5
5017,"MX-2014-129861",2986,469,2605,4,4,20140912,20140917,68.84,2,0,26.84,3.892,False,5
5077,"MX-2014-137736",2872,1201,2966,4,4,20141219,20141224,67.72,2,0,1.32,7.943,False,5
5114,"MX-2014-146542",1178,1118,2589,4,4,20140929,20141004,54.44,2,0,13.04,4.414,False,5
14861,"ES-2013-1614127",7987,313,2384,4,4,20130522,20130527,54.42,2,0,5.4,5.02,False,5
14863,"ES-2013-1614127",2966,313,2384,4,4,20130522,20130527,40.38,2,0,13.32,2.01,False,5
5120,"MX-2013-130722",2802,646,2594,4,4,20131213,20131218,21.36,2,0,3.6,1.197,False,5
5170,"MX-2014-159779",7525,797,2532,4,4,20140815,20140820,50.12,2,0,23.04,5.289,False,5
17277,"ES-2013-4349332",5767,1012,1696,4,4,20131210,20131215,21.12,2,0,3.96,0.92,False,5
5267,"MX-2013-103030",3648,344,2592,4,4,20131105,20131110,17.76,2,0,1.56,0.773,False,5
12928,"ES-2014-3458802",397,734,2235,4,4,20141231,20150105,245.16,2,0,90.66,19.21,False,5
5281,"MX-2014-154802",4446,140,2538,4,4,20140721,20140726,25.72,2,0,5.12,2.773,False,5
5282,"MX-2014-154802",6171,140,2538,4,4,20140721,20140726,37.24,2,0,14.52,0.586,False,5
16969,"ES-2011-1273737",3647,1226,2285,4,4,20111011,20111016,30.96,2,0,8.64,1.65,False,5
18039,"IT-2011-3076849",8664,808,2369,4,4,20110531,20110605,523.86,2,0,5.22,52.53,False,5
5321,"MX-2012-117870",3784,1475,2784,4,4,20121003,20121008,16,2,0,2.56,0.563,False,5
5353,"MX-2014-124492",7127,1267,2828,4,4,20140317,20140322,20.76,2,0,2.88,1.446,False,5
13184,"ES-2011-1916591",3951,469,2492,4,4,20110727,20110801,9.6,2,0,4.38,0.62,False,5
5385,"MX-2011-126907",9823,1333,2549,4,4,20111115,20111120,168.2,2,0,6.72,10.254,False,5
5413,"MX-2012-150560",258,1160,3058,4,4,20120921,20120926,162.12,2,0,47,7.332,False,5
5415,"MX-2012-150560",3672,1160,3058,4,4,20120921,20120926,21.12,2,0,8.2,1.34,False,5
7353,"MX-2012-151176",920,165,2552,4,4,20120920,20120925,618.56,2,0,235.04,49.372,False,5
25220,"IN-2011-55037",5475,1505,4,4,4,20110405,20110410,13.26,2,0,1.14,1.14,False,5
26091,"IN-2013-62282",5832,1407,221,4,4,20131016,20131021,24.84,2,0,5.94,2.58,False,5
6699,"MX-2014-144722",1541,214,2935,4,4,20140606,20140611,63.12,2,0,29.64,5.836,False,5
6702,"MX-2014-144722",3264,214,2935,4,4,20140606,20140611,64.8,2,0,27.2,5.176,False,5
10517,"ES-2014-2938679",3395,289,1655,4,4,20140618,20140623,23.1,2,0,5.52,0.16,False,5
10520,"ES-2014-2938679",1228,289,1655,4,4,20140618,20140623,222.24,2,0,44.4,11.71,False,5
19466,"ES-2011-2466466",355,1201,2190,4,4,20111230,20120104,298.68,2,0,113.46,26.25,False,5
24752,"IN-2013-56416",4373,881,259,4,4,20131223,20131228,25.08,2,0,3.96,2.25,False,5
24753,"IN-2013-56416",5598,881,259,4,4,20131223,20131228,17.28,2,0,3.6,1.39,False,5
19124,"ES-2011-2722980",2772,665,2486,4,4,20110209,20110214,92.64,2,0,24.06,5.54,False,5
20164,"ES-2011-2858219",3029,1266,1911,4,4,20110609,20110614,38.28,2,0,8.4,1.99,False,5
8994,"MX-2014-118374",5685,1510,2963,4,4,20140927,20141002,17.08,2,0,3.56,0.705,False,5
12779,"ES-2011-2911640",181,1358,2486,4,4,20110628,20110703,246.9,2,0,34.56,10.93,False,5
12804,"ES-2011-2969148",2569,781,2355,4,4,20110811,20110816,113.88,2,0,34.14,7.54,False,5
18561,"ES-2011-2972550",4731,1175,2330,4,4,20110825,20110830,39.78,2,0,17.88,1.46,False,5
23074,"IN-2014-71928",9180,25,107,4,4,20140304,20140309,347.16,2,0,138.84,28.68,False,5
14816,"ES-2011-3119147",2780,978,1930,4,4,20111226,20111231,37.86,2,0,13.62,3.08,False,5
5541,"MX-2014-104346",9947,1535,2573,4,4,20140328,20140402,107.4,2,0,44,5.104,False,5
19710,"ES-2011-3229667",8328,1259,1973,4,4,20110121,20110126,495.42,2,0,232.8,18.43,False,5
9949,"MX-2014-166541",4222,1206,2627,4,4,20141002,20141007,66.96,2,0,20.72,1.264,False,5
9951,"MX-2014-166541",3946,1206,2627,4,4,20141002,20141007,40.6,2,0,10.52,4.548,False,5
9956,"MX-2014-166541",9155,1206,2627,4,4,20141002,20141007,341.72,2,0,136.68,16.591,False,5
9957,"MX-2014-166541",4573,1206,2627,4,4,20141002,20141007,24.92,2,0,0.24,0.866,False,5
19641,"ES-2013-3568872",8262,595,2326,4,4,20130408,20130413,512.28,2,0,204.9,44.99,False,5
